contentId,recommendedContentId,similarityScore
-6932442635231192683,-1181242543195516037,0.2767
-6932442635231192683,9124439338148818380,0.1911
-6932442635231192683,-6400214860728938634,0.1911
-6932442635231192683,-6859269826758227273,0.1889
-6932442635231192683,-885886002174762919,0.1642
-266262937631881148,-1630229587164086350,0.4856
-266262937631881148,-9137036168156595470,0.4765
-266262937631881148,3575694866055127253,0.4636
-266262937631881148,-5283011611531067471,0.4343
-266262937631881148,-5014627593450767720,0.4139
4904775878165401439,6195056361889291497,0.3963
4904775878165401439,-6347212504547574224,0.3411
4904775878165401439,-33740349536513960,0.2879
4904775878165401439,3149164017776669829,0.2418
4904775878165401439,-5618100784509704440,0.2035
-7423191370472335463,1567984561327445971,0.4745
-7423191370472335463,5779887740609126631,0.4703
-7423191370472335463,123378787151399958,0.4255
-7423191370472335463,6341647533150019811,0.418
-7423191370472335463,4161491675236615151,0.4162
-1353560213232970946,2215773447123360543,0.5134
-1353560213232970946,-8026099268928087567,0.4793
-1353560213232970946,-502840688786875793,0.4783
-1353560213232970946,-2167839778474325326,0.3837
-1353560213232970946,-686679025328909441,0.3773
6908884359295619150,5135371516547401748,0.5998
6908884359295619150,-9137036168156595470,0.4983
6908884359295619150,-5283011611531067471,0.4454
6908884359295619150,-4640750981890093183,0.4349
6908884359295619150,-2400879112398974660,0.4337
3399073250354435892,3399073250354435892,1.0
3399073250354435892,-4463029741564307314,0.3155
3399073250354435892,-2184022689343185012,0.2775
3399073250354435892,-6863138929434705713,0.218
3399073250354435892,-595851741330881198,0.2038
3399073250354435892,3399073250354435892,1.0
3399073250354435892,-4463029741564307314,0.3155
3399073250354435892,-2184022689343185012,0.2775
3399073250354435892,-6863138929434705713,0.218
3399073250354435892,-595851741330881198,0.2038
4717008760225392411,-5043294260151549400,0.5464
4717008760225392411,3751305746867503759,0.4689
4717008760225392411,-8968101771604200516,0.4454
4717008760225392411,4313871021753084020,0.437
4717008760225392411,-5082274522455747241,0.4355
-1511619461666295654,2639926854188906104,0.3925
-1511619461666295654,6215963711332976380,0.3675
-1511619461666295654,-7009536306337650657,0.3549
-1511619461666295654,6987372590141903729,0.3509
-1511619461666295654,-5088157426675091741,0.3498
-8677396111092711799,-6468782714472551646,0.306
-8677396111092711799,393734797767236089,0.3033
-8677396111092711799,393734797767236089,0.3033
-8677396111092711799,-5011709367955107239,0.3033
-8677396111092711799,2870099478920706993,0.2976
-9152398073968262186,-9028990334396397584,0.5076
-9152398073968262186,5795281877636738272,0.4342
-9152398073968262186,-6074661548047199165,0.3141
-9152398073968262186,-6499865726739947794,0.267
-9152398073968262186,-6499865726739947794,0.267
-1606980109000976010,-3405516291669853723,0.2004
-1606980109000976010,6230272013326185698,0.1865
-1606980109000976010,4045164454094417310,0.1806
-1606980109000976010,3751305746867503759,0.1774
-1606980109000976010,4717008760225392411,0.1764
3293246847422795557,8968837261991914049,0.4086
3293246847422795557,8836508987743809103,0.3302
3293246847422795557,6015995473246774717,0.3272
3293246847422795557,-6215634663594744290,0.3178
3293246847422795557,6987435400166905688,0.306
5263606973029607223,4372031182493802582,0.2816
5263606973029607223,3598164602856140626,0.2777
5263606973029607223,-7646922141533719881,0.2762
5263606973029607223,-5850390492300666299,0.2617
5263606973029607223,-2097075598039554565,0.2306
8836508987743809103,8968837261991914049,0.4005
8836508987743809103,-1403735753867098241,0.3313
8836508987743809103,3293246847422795557,0.3302
8836508987743809103,-6215634663594744290,0.3271
8836508987743809103,1286723199785027310,0.3128
-1425776303341065806,-2307670819023106063,0.4586
-1425776303341065806,-6761163882540291832,0.3763
-1425776303341065806,4307023751244532288,0.3591
-1425776303341065806,484986956330644320,0.3568
-1425776303341065806,-2167839778474325326,0.3487
-8353590933060505654,-2547386150711652030,0.6415
-8353590933060505654,8637400873589298078,0.6105
-8353590933060505654,-7863574628164051955,0.5671
-8353590933060505654,6778168087818060600,0.4913
-8353590933060505654,-2940536914889279273,0.4896
-4451918963121780798,6260854150231142184,0.1996
-4451918963121780798,4911701623098526999,0.1886
-4451918963121780798,3720742491238027703,0.1839
-4451918963121780798,3293246847422795557,0.1661
-4451918963121780798,6015995473246774717,0.1611
4667058261084775379,-556674612043273194,0.3036
4667058261084775379,-2167839778474325326,0.2994
4667058261084775379,5640834597379907148,0.265
4667058261084775379,1012456848389051365,0.2645
4667058261084775379,231281690254211527,0.2623
8926283897590637985,1220948775534529013,0.1813
8926283897590637985,-2489051066377567114,0.1454
8926283897590637985,5082053563644129584,0.1083
8926283897590637985,-4793380646045599184,0.0967
8926283897590637985,-1137602700803601559,0.0868
3056097063387494549,-2167839778474325326,0.2561
3056097063387494549,123378787151399958,0.2532
3056097063387494549,-8947720860550700506,0.2526
3056097063387494549,-6643406494673362190,0.2444
3056097063387494549,1012456848389051365,0.241
-9086955082453789880,5395868751435718725,0.4432
-9086955082453789880,245828856632598563,0.3457
-9086955082453789880,-9045753673721269477,0.3043
-9086955082453789880,-5410531116380081703,0.2759
-9086955082453789880,-4126288159365354498,0.2706
-2780168264183400543,7915650190943924834,0.1821
-2780168264183400543,-6121430502305136434,0.1466
-2780168264183400543,8982094176562780806,0.1034
-2780168264183400543,-1449104782233586994,0.0944
-2780168264183400543,-7732246497578572511,0.088
-3269885695260066314,-3269885695260066314,1.0
-3269885695260066314,-9128652074338368262,0.4943
-3269885695260066314,3269302169678465882,0.3364
-3269885695260066314,2220561310072186802,0.3349
-3269885695260066314,-4571929941432664145,0.3047
8353614127518545485,3989649621607163677,0.2825
8353614127518545485,-4138575697540914268,0.2326
8353614127518545485,4422997595777504091,0.2288
8353614127518545485,-729129249377835720,0.2259
8353614127518545485,-7777013191403056825,0.2201
4671890082953295903,4866620033136147586,0.3753
4671890082953295903,3293246847422795557,0.2629
4671890082953295903,7664140604181040222,0.2472
4671890082953295903,-5973686110278905367,0.185
4671890082953295903,-5238066650780855302,0.1558
6750029764020453263,-790959521412948853,0.4474
6750029764020453263,123378787151399958,0.3592
6750029764020453263,-5082274522455747241,0.3589
6750029764020453263,-2323511129839590090,0.3582
6750029764020453263,-8968101771604200516,0.355
-6245524727898921842,-8222568914848295086,0.2252
-6245524727898921842,-1557461511205521728,0.2137
-6245524727898921842,1356221992133852808,0.1852
-6245524727898921842,-3285620956704836473,0.1819
-6245524727898921842,9222265156747237864,0.1758
-6466212324513658217,-2860224288374811338,0.1893
-6466212324513658217,6412479507689487223,0.1877
-6466212324513658217,-4458371007893120981,0.1675
-6466212324513658217,-48321713734223478,0.1498
-6466212324513658217,3618271604906293310,0.1476
-4158297476631283435,-6119620726358216329,0.3171
-4158297476631283435,886450434856305025,0.1886
-4158297476631283435,-2976309714446243509,0.1561
-4158297476631283435,-2377881752614744441,0.1459
-4158297476631283435,-2377881752614744441,0.1459
7334805502505837712,-7009536306337650657,0.2117
7334805502505837712,240943776326872028,0.2106
7334805502505837712,-2323511129839590090,0.2067
7334805502505837712,-2405892683303291957,0.202
7334805502505837712,-5414889822782394955,0.197
-4293262855938209141,643905832258297060,0.6035
-4293262855938209141,-5060993828460133882,0.4376
-4293262855938209141,-8187220755213888616,0.1444
-4293262855938209141,1981046186743381313,0.137
-4293262855938209141,4785499183287168509,0.1346
-6772450850499951060,1561244083438776495,0.1042
-6772450850499951060,2910288655685129221,0.1018
-6772450850499951060,-1999468346928419252,0.0908
-6772450850499951060,8620166073102656574,0.0878
-6772450850499951060,7419040071212162906,0.0821
-623310439329591027,6236312923258954569,0.2378
-623310439329591027,-6324550271415246022,0.2248
-623310439329591027,-1165347641456093580,0.2005
-623310439329591027,8659918766210334195,0.1974
-623310439329591027,7965539599896143226,0.188
231281690254211527,123378787151399958,0.5625
231281690254211527,-8968101771604200516,0.5586
231281690254211527,4313871021753084020,0.5559
231281690254211527,-5082274522455747241,0.5506
231281690254211527,-5255285107284514595,0.545
-7905002887579197656,-273156842634169039,0.1278
-7905002887579197656,-4944551138301474550,0.0897
-7905002887579197656,10247031220756478,0.0755
-7905002887579197656,-6564402465035266866,0.0745
-7905002887579197656,6377566860234930618,0.0726
-7130425546996181071,-1630229587164086350,0.7551
-7130425546996181071,3575694866055127253,0.7155
-7130425546996181071,-5014627593450767720,0.6507
-7130425546996181071,-595851741330881198,0.6386
-7130425546996181071,6384824828701919724,0.6072
-5895530418852362770,-4126288159365354498,0.1181
-5895530418852362770,-7384231993217222764,0.1125
-5895530418852362770,-7174595923544719736,0.1104
-5895530418852362770,-5570129644089964821,0.1092
-5895530418852362770,3155118717275463069,0.0987
7529823674661315431,-7908990633460844158,0.4144
7529823674661315431,5787934590133549357,0.3912
7529823674661315431,6535950170823528902,0.3765
7529823674661315431,-387651900461462767,0.3763
7529823674661315431,-6851896696719147400,0.3651
-2871347907044769386,-8964534883296838326,0.2973
-2871347907044769386,6304895356046683527,0.2765
-2871347907044769386,717471739656838182,0.2666
-2871347907044769386,1328618437884612347,0.236
-2871347907044769386,6757348772114374254,0.2016
6999813113145211708,-1878569380455769122,0.2751
6999813113145211708,6766105865162331239,0.1863
6999813113145211708,-535029905294961110,0.1698
6999813113145211708,-4050006690189978332,0.1268
6999813113145211708,-4095842175692097942,0.1221
1328618437884612347,6304895356046683527,0.4722
1328618437884612347,-9033211547111606164,0.446
1328618437884612347,4877833951599818487,0.4153
1328618437884612347,5211673327552264703,0.4149
1328618437884612347,-8123434787655959885,0.399
-3348652277274905234,-7273935215244206740,0.5441
-3348652277274905234,-7908990633460844158,0.3098
-3348652277274905234,5787934590133549357,0.2987
-3348652277274905234,7529823674661315431,0.2914
-3348652277274905234,1999466695269209462,0.2832
-2167839778474325326,2215773447123360543,0.5105
-2167839778474325326,-2323511129839590090,0.4721
-2167839778474325326,6909761382991856804,0.469
-2167839778474325326,-5843518165523212471,0.4593
-2167839778474325326,-8254222281357012124,0.4574
7850245260835292221,-3687965339291665275,0.3576
7850245260835292221,-5082274522455747241,0.2662
7850245260835292221,123378787151399958,0.2613
7850245260835292221,1115750778137998115,0.2507
7850245260835292221,5779887740609126631,0.2493
-3687965339291665275,7850245260835292221,0.3576
-3687965339291665275,-5082274522455747241,0.2936
-3687965339291665275,123378787151399958,0.2443
-3687965339291665275,6341647533150019811,0.2334
-3687965339291665275,-8254222281357012124,0.2328
-1878569380455769122,-535029905294961110,0.3315
-1878569380455769122,9136323715291453594,0.2928
-1878569380455769122,6999813113145211708,0.2751
-1878569380455769122,3091351089612339864,0.2277
-1878569380455769122,8049667463017473012,0.2253
-253149055249888078,-5637143900506554933,0.5087
-253149055249888078,6678691743269420670,0.3308
-253149055249888078,-993224631915984347,0.3066
-253149055249888078,7395435905985567130,0.2966
-253149055249888078,5250363310227021277,0.2931
-8145607370067359341,-1483274517395674620,0.1646
-8145607370067359341,8243193415815549463,0.1523
-8145607370067359341,2788367348502337122,0.148
-8145607370067359341,-8704908797766843570,0.1453
-8145607370067359341,6743199836219189414,0.1226
319340024738595907,319340024738595907,1.0
319340024738595907,-927862226557602150,0.0962
319340024738595907,-5000193502203199335,0.0921
319340024738595907,-2587745393898245957,0.0772
319340024738595907,-6697357763177451167,0.0718
5313335392004163852,-3513515650250501785,0.2817
5313335392004163852,-9033346036688923648,0.1932
5313335392004163852,7506614456429888492,0.1915
5313335392004163852,-1683903891018782242,0.1913
5313335392004163852,-4749032095489327822,0.1853
-4925213312961842798,-1449104782233586994,0.1242
-4925213312961842798,-6940659689413147290,0.115
-4925213312961842798,3510349622718287202,0.1138
-4925213312961842798,-3645539449929727083,0.1024
-4925213312961842798,3168079495368669052,0.1012
6222001809679591440,3068975614432538771,0.4878
6222001809679591440,8631616594020837056,0.2879
6222001809679591440,8789407896263306493,0.2859
6222001809679591440,3473173479782472081,0.2796
6222001809679591440,-2539915991213675511,0.2779
6870972580508513306,4877833951599818487,0.317
6870972580508513306,5619251370090681244,0.2453
6870972580508513306,1128840733277618400,0.2441
6870972580508513306,-518690781085251687,0.2343
6870972580508513306,-8159730897893673528,0.218
8243193415815549463,7071371416976898441,0.4041
8243193415815549463,-7130425546996181071,0.3977
8243193415815549463,6384824828701919724,0.3884
8243193415815549463,3575694866055127253,0.3857
8243193415815549463,-1630229587164086350,0.3659
6917508501173008954,8968837261991914049,0.4591
6917508501173008954,6987435400166905688,0.3773
6917508501173008954,1286723199785027310,0.3553
6917508501173008954,-1403735753867098241,0.3301
6917508501173008954,7756118769128656312,0.3191
8428597553954921991,2736373711035411385,0.5966
8428597553954921991,-6778286518036232293,0.5529
8428597553954921991,5384282624557636856,0.4798
8428597553954921991,-5784228041033890044,0.4539
8428597553954921991,4751741894255718069,0.4486
1639450243805666792,8065912276310959188,0.2112
1639450243805666792,-7463572107837163154,0.1954
1639450243805666792,5237574390644778994,0.1556
1639450243805666792,-8681175158863587641,0.1325
1639450243805666792,-535029905294961110,0.1164
2215773447123360543,-1353560213232970946,0.5134
2215773447123360543,-2167839778474325326,0.5105
2215773447123360543,-502840688786875793,0.4541
2215773447123360543,6909761382991856804,0.4487
2215773447123360543,4815632823882298534,0.3883
